ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
25,0.632093055133,0.00682619217022,0.00408523025013,0.127844281723,0.229151240723
26,0.310100244132,0.00746398326592,0.0332921998551,0.0110400739818,0.638103498765
27,0.828048929469,0.00670281867396,0.00520723707986,0.00643204904131,0.153608965736
28,0.0217736022481,0.00831011332318,0.0393579303628,0.00379024290967,0.926768111156
29,0.341847466429,0.00733678551475,0.0380422934722,0.443810938472,0.168962516112
30,0.377174275245,0.00717446891146,0.0223848981876,0.437233495297,0.156032862359
31,0.129751021288,0.0085632207029,0.0558947415486,0.127687090343,0.678103926117
32,0.866411596735,0.00692689924062,0.0020825687986,0.0393507079385,0.0852282272869
33,0.155264962071,0.00722684713194,0.166446112588,0.0110354722,0.660026606009
34,0.905511800014,0.00730338517912,0.00350606338616,0.025970110445,0.0577086409756
35,0.212306530334,0.00872877527698,0.0172114855913,0.0150206659111,0.746732542887
36,0.384243205894,0.00772101052544,0.0129671566334,0.343436071407,0.25163255554
37,0.109935412238,0.00841983761106,0.0592015958485,0.00757822541455,0.814864928887
38,0.873283275702,0.00694579558749,0.00377884164693,0.0655298166533,0.0504622704106
39,0.322979807387,0.00728595998216,0.0380540296392,0.451274962824,0.180405240167
40,0.281131831788,0.00883772661002,0.0299798710425,0.055213046686,0.624837523874
41,0.0403328198298,0.0075528634377,0.00677402237296,0.200020668283,0.745319626077
42,0.047915950994,0.00793518251103,0.0637130152616,0.00435432157333,0.87608152966
43,0.631044291915,0.0070487514448,0.00472817491864,0.0517958355115,0.30538294621
44,0.0100635398486,0.00706563533363,0.148977357135,0.0108897882641,0.823003679419
45,0.186378687637,0.00823403158274,0.0873475842448,0.0318409386813,0.686198757855
46,0.29039098004,0.00868298154313,0.0785076684014,0.043935077844,0.578483292171
47,0.370093543307,0.00856482127495,0.0379244288183,0.20434272466,0.37907448194
48,0.433307494921,0.00782393472221,0.0724371218305,0.351424204297,0.135007244229
49,0.36622861437,0.00758809815475,0.0272556685272,0.376413857197,0.222513761751
50,0.0129512200539,0.00704657802104,0.0238570455576,0.248847221186,0.707297935181
51,0.1836550774,0.0100956340146,0.0756417478567,0.029433022579,0.70117451815
52,0.339859287445,0.00674519397469,0.0518714220452,0.547236703487,0.0542873930476
53,0.874670097934,0.00710671109099,0.00441675309913,0.0204883733614,0.0933180645148
54,0.14388560675,0.00899966066919,0.0300890452454,0.0270075966438,0.790018090692
55,0.0440965904517,0.0118918035482,0.28015827279,0.0467935495218,0.617059783688
56,0.508159490966,0.0083082055202,0.118386755843,0.225940870674,0.139204676997
57,0.694044803535,0.00702381176319,0.0119906330344,0.226298941297,0.06064181037
58,0.0185281980698,0.00829862405115,0.0671248431724,0.00363944271918,0.902408891987
59,0.0088945951909,0.00747701237694,0.0646146688323,0.00306954560984,0.91594417799
60,0.705707352763,0.0067965411901,0.00482349408349,0.0503276182166,0.232344993747
61,0.496148324047,0.00935933072787,0.182277857415,0.0832875837877,0.228926904023
62,0.116670227679,0.00678149756054,0.142542015039,0.56168043273,0.172325826992
63,0.407283355178,0.00773301104106,0.012193632071,0.191385550407,0.381404451303
64,0.00786872563007,0.00710859738972,0.142514722838,0.0180233656076,0.824484588535
65,0.0362224866537,0.00807330733514,0.0462082969647,0.000891994084512,0.908603914962
66,0.770673565282,0.00665911179167,0.001906802825,0.167115071197,0.0536454489039
67,0.905537205677,0.0073344231946,0.00381013832112,0.0219045535789,0.0614136792281
68,0.0036051803445,0.00495875485143,0.264516838861,0.383511237254,0.343407988689
69,0.516991196258,0.00687175207846,0.0255766670089,0.362502663006,0.0880577216489
70,0.0174934781284,0.0077441751946,0.027904593153,0.00144229306915,0.945415460455
71,0.0568620272653,0.00772675878717,0.0518560354873,0.00644861792549,0.877106560535
72,0.909414357993,0.00705242543542,0.00315850214791,0.0471384256924,0.0332362887316
73,0.0140011277972,0.00890078457047,0.123329170368,0.0065803973475,0.847188519917
74,0.303536515197,0.00753454622035,0.0168425995279,0.343073674073,0.329012664981
75,0.0356461941707,0.00773755028015,0.131105834563,0.0089003126834,0.816610108303
76,0.223470126081,0.0115022485206,0.0546976540568,0.0538145060574,0.656515465284
77,0.825337888448,0.00705430178338,0.00484093692369,0.0132864266016,0.149480446244
78,0.104913430528,0.00830195149512,0.0775615530889,0.00713296050379,0.802090104385
79,0.404729443504,0.00803412603209,0.0251487024361,0.326981084879,0.235106643149
80,0.824139221361,0.00707988492927,0.0063429951057,0.0337551745472,0.128682724056
81,0.184841866277,0.00981842011566,0.0788546437908,0.00557681657803,0.720908253238
82,0.116125078688,0.0114927781879,0.0805077906262,0.00582416687244,0.786050185625
83,0.753388568738,0.00673381386896,0.00627877442306,0.171236620224,0.0623622227466
84,0.0365442291876,0.00812861158315,0.124252107053,0.0128948236059,0.81818022857
85,0.400074605192,0.00672789991403,0.0326885966006,0.464444287807,0.0960646104861
86,0.0789959309617,0.00808905082598,0.122409143382,0.00293037578555,0.787575499044
87,0.0213327877639,0.00729570996104,0.22568464854,0.409185406658,0.336501447078
88,0.28744671143,0.00864973448612,0.0387682013364,0.303749468256,0.361385884492
89,0.0125458313276,0.00697078258712,0.123523383551,0.0052505489261,0.851709453608
90,0.787269298078,0.00645366837579,0.00417012633823,0.011005907988,0.19110099922
91,0.00632693486976,0.00683766392154,0.162958680193,0.00529647701189,0.818580244004
92,0.0021856621288,0.00623297290842,0.21791281578,0.00605665035354,0.767611898829
93,0.729061449491,0.00675413308391,0.00870857708376,0.0184315331516,0.23704430719
94,0.462015850728,0.00746910156287,0.0199428225038,0.286712490048,0.223859735157
95,0.24993739433,0.00763797908377,0.0299139900008,0.00215819693166,0.710352439654
96,0.572758874573,0.00643826755755,0.0100155852371,0.34436138099,0.0664258916426
97,0.400705820347,0.00782595814878,0.0202184943159,0.29750209003,0.273747637158
98,0.0919195156108,0.010535184435,0.100998878143,0.0189510346152,0.777595387196
99,0.21982074943,0.00969484174643,0.0427432400205,0.0175319715095,0.710209197293
100,0.320804115316,0.00717481265921,0.00593649269693,0.363380322642,0.302704256686
101,0.647269043267,0.00688744681022,0.0108622828953,0.0199173394917,0.315063887536
102,0.761522459116,0.0073083633613,0.00222879188532,0.0572520444331,0.171688341204
103,0.334805496272,0.00758321320835,0.0179700095583,0.308501864898,0.331139416063
104,0.32711831807,0.00814499882913,0.0116176036202,0.271633431966,0.381485647515
105,0.520180625184,0.00783429279912,0.00702654600194,0.107017308757,0.357941227257
106,0.526639068645,0.00741433369207,0.00641175379168,0.193464254273,0.266070589599
107,0.445880790554,0.0067506362529,0.0210904216866,0.446619816305,0.0796583352016
108,0.0483784884013,0.00843112090979,0.106270017317,0.431492253549,0.405428119823
109,0.886726363299,0.00714090576121,0.00316404014037,0.0248412435568,0.0781274472426
110,0.329845573415,0.00763424779396,0.0234926030941,0.356667541817,0.28236003388
111,0.415319441635,0.00718555885969,0.0195221036364,0.406971900952,0.151000994916
112,0.492486710137,0.00818689828476,0.022482566438,0.279069628579,0.197774196561
113,0.23703334842,0.0068225789814,0.0656140511394,0.526368660211,0.164161361248
114,0.188154777568,0.00713859846723,0.0234345158561,0.499257257278,0.282014850831
115,0.013434744746,0.00755120140871,0.0474911037715,0.00122316009471,0.930299789979
116,0.597976583704,0.00702011072397,0.00308961698672,0.161240618095,0.23067307049
117,0.808613340201,0.00672684574773,0.00491848927216,0.110512893026,0.0692284317527
118,0.00557266455442,0.00556640264604,0.101674739518,0.482279379877,0.404906813404
119,0.0983554592058,0.00675028311234,0.168276007658,0.56692123839,0.159697011633
120,0.468528976372,0.00837632083173,0.121055031253,0.016036370759,0.386003300785
121,0.714015058633,0.00717148319778,0.00637873733856,0.0231202204788,0.249314500352
122,0.788370656334,0.00682356482178,0.00793321521391,0.00963546281995,0.18723710081
123,0.823193195769,0.00707156105671,0.00700808018205,0.0244243256884,0.138302837304
124,0.065568614452,0.00950233520806,0.0730126730129,0.00359425122234,0.848322126105
125,0.0285262625891,0.0089851454251,0.0508647723594,0.0763372774028,0.835286542224
126,0.894605783436,0.00699736460508,0.00254917232339,0.0622269414746,0.0336207381609
127,0.138253790635,0.00800132899882,0.0921741528218,0.00574142581549,0.755829301729
128,0.857693538771,0.00742262258174,0.00402745127541,0.029197396701,0.101658990671
129,0.886548946536,0.00723317154259,0.00472181408645,0.0260574087728,0.0754386590618
130,0.871797512771,0.00726575387897,0.00679847313332,0.0252789655796,0.0888592946373
131,0.379199755862,0.00696760767678,0.0198001852462,0.461775476703,0.132256974512
132,0.892440935563,0.007373637819,0.00830614599217,0.0248520525448,0.0670272280811
133,0.54862671368,0.00631152629038,0.0197589782199,0.00227019835033,0.42303258346
134,0.22528603359,0.00755641136547,0.0165224500582,0.487400330472,0.263234774514
135,0.621113276454,0.00756464633322,0.0275587797741,0.150370408936,0.193392888503
136,0.381397663001,0.00671075022542,0.0245511596207,0.546055402739,0.0412850244138
137,0.502924054102,0.00865367947941,0.0360275505587,0.151538284605,0.300856431256
138,0.0830591824918,0.00926548426218,0.0670381752639,0.0022932611646,0.838343896818
139,0.449961125616,0.00652543643897,0.0167780279366,0.381777202532,0.144958207476
140,0.153539928107,0.00844505897897,0.00678476130709,0.0865118672492,0.744718384358
141,0.60890711078,0.00708825078569,0.00369210413627,0.205481283886,0.174831250411
142,0.115137900278,0.00849013856291,0.0295634489633,0.0164540719255,0.830354440271
143,0.47326961328,0.0073945653077,0.058395235458,0.337572650223,0.123367935732
144,0.248267538129,0.00741406626166,0.0739295951898,0.50165033314,0.168738467279
145,0.287820273616,0.00887572663068,0.0445729478303,0.464989014245,0.193742037678
146,0.184688231459,0.0074519363609,0.118044397152,0.50207927254,0.187736162488
147,0.309052313058,0.00854967002822,0.00964535702427,0.0517032683402,0.621049391549
148,0.416290807005,0.00616324038482,0.016269802233,0.501707564812,0.0595685855651
149,0.00807246437475,0.00760491160342,0.0329333353786,0.0021057486014,0.949283540042
150,0.0598892435815,0.00882594347493,0.0464050433033,0.0374448419507,0.84743492769
151,0.286360796528,0.00799133609374,0.112435442183,0.0155229430872,0.577689482108
152,0.00910127616473,0.00610561892611,0.303352955498,0.0204262142597,0.661013935152
153,0.714725080737,0.00715697764448,0.0047751481481,0.0767803778245,0.196562415646
154,0.0107515182383,0.00651034853528,0.0798569188059,0.259439372224,0.643441842197
155,0.729836384769,0.00712837534264,0.0116627660739,0.00713872306345,0.244233750751
156,0.877127030337,0.00701564893768,0.00300552855688,0.0625760160592,0.0502757761091
157,0.197889460745,0.00731499987578,0.0716460841044,0.418313208058,0.304836247216
158,0.0379007361949,0.0077316568126,0.0567921410177,0.00600961207285,0.891565853902
159,0.555113772211,0.0079489567445,0.0431421713679,0.167916366542,0.225878733134
160,0.41238714278,0.00739937722823,0.0160069689868,0.300880838907,0.263325672098
161,0.524168753178,0.00705693817052,0.00928262474566,0.180353409903,0.279138274004
162,0.435766987902,0.00720703303502,0.00955352831967,0.137650629422,0.409821821321
163,0.0501962637676,0.0119788929356,0.426882414154,0.00455616607016,0.506386263073
164,0.930974752142,0.00732317900744,0.00321935828906,0.0170800718814,0.04140263868
165,0.227201517321,0.00778291286113,0.0401161846772,0.454917777702,0.269981607439
166,0.693564511825,0.00658842306933,0.00569883319832,0.0113297682671,0.28281846364
167,0.629474850331,0.00731344800093,0.00954396315645,0.235187513768,0.118480224744
168,0.596103935529,0.00741321258214,0.0128998463015,0.247983220919,0.135599784669
169,0.54640640565,0.0067190169913,0.00347243358596,0.37539493321,0.0680072105634
170,0.703631349441,0.00696669553136,0.00389354380492,0.0704223031278,0.215086108095
171,0.00235068631271,0.00572167680761,0.278074286705,0.00779597714827,0.706057373026
172,0.485772583811,0.0075994867356,0.0166917076088,0.225319306442,0.264616915403
173,0.408766093988,0.00645557251447,0.0825971395473,0.465984693199,0.0361965007515
174,0.217919329559,0.0075980139664,0.0951916213393,0.511282287332,0.168008747803
175,0.504145498014,0.00689599070392,0.0219442632177,0.381120545465,0.0858937025998
176,0.206816694534,0.00968393931751,0.0425881105902,0.0200318947415,0.720879360817
177,0.315925457386,0.00717552494133,0.068442899785,0.424406264216,0.184049853672
178,0.658779698985,0.00744285854772,0.00916592276329,0.161246854135,0.163364665569
179,0.599247428823,0.0101186099301,0.046257728072,0.177703324768,0.166672908406
180,0.0935177956626,0.00988812431043,0.0545964817367,0.0326197065004,0.80937789179
181,0.0610949517486,0.00794295960543,0.0949916879987,0.00370690894832,0.832263491699
182,0.489451647942,0.0108359790578,0.0258668245762,0.0275344045779,0.446311143846
183,0.50240417622,0.00741654215916,0.0077912014215,0.218825222419,0.263562857781
184,0.0420658390854,0.00797664386962,0.016628793663,0.242580824451,0.690747898931
185,0.672583966795,0.00629627537389,0.00993221312807,0.2717622147,0.0394253300031
186,0.438256094378,0.00689352365104,0.0193677881318,0.431126618935,0.104355974905
187,0.0394120917547,0.00828093565962,0.120679578682,0.0124799346436,0.81914745926
188,0.362883640509,0.00710549065276,0.00789903774686,0.316934013898,0.305177817194
189,0.751088246729,0.0071154365058,0.00746390162575,0.0488839104464,0.185448504693
190,0.860169573074,0.00717301550606,0.0135262532268,0.0842413166679,0.0348898415252
191,0.424180022931,0.00668287519402,0.0168345964187,0.445549925388,0.106752580069
192,0.520146557193,0.00768647223593,0.0386471870397,0.324274998435,0.109244785096
193,0.301799913915,0.0105644133186,0.0182872830239,0.0714319520953,0.597916437647
194,0.238994991988,0.00737586832287,0.0158021336254,0.0269692847443,0.71085772132
195,0.852273050113,0.00699512985948,0.00645908342904,0.0248454065281,0.109427330071
196,0.456488558268,0.00710784627138,0.00609758448304,0.0658512323034,0.464454778675
197,0.72194192484,0.00698341376134,0.00654089528538,0.207996754962,0.0565370111513
198,0.648104992458,0.00676122843364,0.0195973530448,0.28888905738,0.0366473686836
199,0.318124902886,0.00725421631053,0.0309872124566,0.488034621819,0.155599046528
200,0.591085954501,0.00676483234732,0.00190831967995,0.189437719255,0.210803174217
201,0.1216197872,0.0112133786252,0.0513536848767,0.00593475138746,0.809878397911
202,0.235520881381,0.00850512961317,0.0700113046676,0.188273967601,0.497688716737
203,0.601060150725,0.00695611327233,0.00624121197585,0.273029140603,0.112713383424
204,0.704680022859,0.00886572120457,0.0317751684877,0.0760988018839,0.178580285565
205,0.0383995433065,0.00846948856875,0.0972912084968,0.432181011027,0.423658748601
206,0.453055199904,0.00790412082211,0.025527061894,0.066701516428,0.446812100952
207,0.600690460188,0.00745896093083,0.0137594154143,0.213746275668,0.164344887799
208,0.0632653395426,0.00830629350154,0.153965886591,0.502309023778,0.272153456587
209,0.371640739727,0.00817775405414,0.0275149100954,0.289015692716,0.303650903408
210,0.553663847781,0.00645749132436,0.00884682003213,0.348838276633,0.0821935642304
211,0.0844450281908,0.00765275151506,0.0587766990791,0.00037576900111,0.848749752214
212,0.110149056185,0.00690927567404,0.0327809824478,0.507521885039,0.342638800654
213,0.602486960198,0.00648576082055,0.0116733958971,0.316780556613,0.0625733264717
214,0.66486549901,0.0091217318915,0.0351483115072,0.0481421569345,0.242722300657
215,0.0137313252295,0.00746095972603,0.0542377624044,0.010335762522,0.914234190118
216,0.46663806357,0.00977525368643,0.0772546743895,0.115187039056,0.331144969299
217,0.71779533586,0.00662846378342,0.0214362785118,0.00279576051894,0.251344161326
218,0.580440150909,0.00736932683151,0.00516897154553,0.0619553861572,0.345066164557
219,0.50385266312,0.00718469798639,0.00621521290011,0.196546577614,0.286200848379
220,0.23992406854,0.00726622951986,0.0403639214366,0.510416098005,0.202029682498
221,0.011124708258,0.0069728889967,0.144860820276,0.476729824106,0.360311758363
222,0.0395592625013,0.008167653159,0.0437279376067,0.00082453447205,0.907720612261
223,0.131760514182,0.010314301053,0.0708266769246,0.0460660179984,0.741032489842
224,0.626349426705,0.00693659045905,0.00481716127394,0.239050163786,0.122846657776
225,0.00179332766616,0.00419302631422,0.366536404316,0.586780215011,0.0406970266923
226,0.560133031974,0.00728605371025,0.0132022032895,0.184733522741,0.234645188285
227,0.121729227034,0.00861588994298,0.0889130128992,0.00430073553355,0.77644113459
228,0.0762199018901,0.0106779263052,0.0442685212368,0.0168226182846,0.852011032283
229,0.414408138564,0.00726439911876,0.0217260922615,0.35003326064,0.206568109415
230,0.067550500302,0.00797518505667,0.0276051516822,0.000469930231475,0.896399232728
231,0.915439742046,0.00722501378036,0.00312545701259,0.0223674616532,0.0518423255077
232,0.88442019775,0.00713736131875,0.0064986289907,0.0635846268208,0.0383591851194
233,0.330640966608,0.00949766078323,0.0529414961748,0.00505907610952,0.601860800324
234,0.0191073484887,0.00716659986734,0.145534033365,0.452515362678,0.375676655601
235,0.52354040659,0.00650168335391,0.0754162764352,0.339606086524,0.054935547097
236,0.722532136877,0.00703496570051,0.00933209261095,0.0220832003023,0.23901760451
237,0.592780523279,0.00712128740562,0.0205021212612,0.275215791184,0.10438027687
238,0.0518555792465,0.00812705666331,0.0806276084643,0.00894258218119,0.850447173445
239,0.775504417577,0.00657657226772,0.00237278167817,0.177832579429,0.0377136490487
240,0.738402639591,0.00634742736791,0.012584597701,0.00132591010392,0.241339425237
241,0.819117332307,0.00763272694975,0.0227834321073,0.0137015582585,0.136764950377
242,0.283040714951,0.0075861001134,0.0386126032584,0.380053103072,0.290707478606
243,0.856498504796,0.0071780293439,0.0240679302273,0.00190719055709,0.110348345076
244,0.46337925925,0.00831450955576,0.0348370795853,0.156511496115,0.336957655494
245,0.260966770895,0.00750745414917,0.0300151331022,0.319560217006,0.381950424848
246,0.308195368773,0.00707952938568,0.0474062658292,0.471870685084,0.165448150928
247,0.342034749676,0.00748107548057,0.0149396330328,0.0683933556419,0.567151186169
248,0.485963382956,0.00774232307248,0.00607867868793,0.0856444934679,0.414571121816
249,0.123417265415,0.00694319615664,0.0150741578151,0.574445083015,0.280120297599
250,0.799366656805,0.00693161297597,0.00436015863166,0.0215746089124,0.167766962675
251,0.00803524367038,0.00678057465464,0.176693367618,0.0349218391439,0.773568974913
252,0.267079340034,0.0070368516244,0.0936833094645,0.499522034738,0.132678464139
253,0.0229396796524,0.00851418115885,0.105646881305,0.0262344984502,0.836664759433
254,0.154890854519,0.00681436107638,0.180475705413,0.495884949678,0.161934129314
255,0.0337803391132,0.00764348601416,0.0854496300457,0.00732239793102,0.865804146896
256,0.533014969851,0.00698374188373,0.00799475869874,0.240882087291,0.211124442276
257,0.273471009986,0.00896351631652,0.239737624949,0.0843071678112,0.393520680937
258,0.506804941809,0.00757167026024,0.0099900300755,0.0581741356371,0.417459222219
259,0.409885291476,0.00685425200791,0.101762628204,0.368129695842,0.113368132471
260,0.668680801788,0.00657283122246,0.0129782562602,0.00648884747755,0.305279263251
261,0.736805238891,0.00699219303553,0.00347819376782,0.0630699795139,0.189654394791
262,0.547140647829,0.00846056024335,0.0220675804968,0.170757610575,0.251573600856
263,0.779511987308,0.00714176303519,0.0029621380691,0.134882002433,0.075502109154
264,0.279793094913,0.00745160080301,0.0239298655645,0.475204211565,0.213621227155
265,0.519555683192,0.00715630925619,0.0148948422958,0.310269949706,0.148123215549
266,0.230685255879,0.00933585332741,0.0212994573386,0.0547505343947,0.683928899061
267,0.0431928589005,0.00791297749704,0.0874632449169,0.0076130213011,0.853817897384
268,0.00987093439393,0.00699723352667,0.115697897811,0.00725272955976,0.860181204709
269,0.0039896003406,0.00781343298602,0.0250766645609,0.00300753097964,0.960112771133
270,0.845951816245,0.00727265013714,0.00576764583515,0.0474239698969,0.0935839178862
271,0.118676710447,0.0104273169396,0.127823936254,0.00979609692491,0.733275939434
272,0.183035414262,0.0093032437547,0.246833836778,0.0504918839785,0.510335621227
273,0.102767873232,0.00952309452825,0.0365210356213,0.24177104561,0.609416951008
274,0.194255985397,0.00861664398738,0.197987408722,0.161086557071,0.438053404823
275,0.294310097376,0.008528327646,0.209806456685,0.033728650917,0.453626467376
276,0.00334820221162,0.00692924692345,0.136505497358,0.00567362302536,0.847543430482
277,0.0985135027825,0.0107722580815,0.0493807959393,0.00524457763903,0.836088865558
278,0.323973583348,0.00749699110128,0.1255106544,0.0127190222767,0.530299748874
279,0.572903500304,0.00751265891935,0.00977797049502,0.0530978386277,0.356708031654
280,0.0308867607572,0.00823289411936,0.0319789034427,0.10438248711,0.824518954571
281,0.46636418882,0.00783410304037,0.0273087113709,0.308488731922,0.190004264847
282,0.259910974086,0.00694856175649,0.0359596110892,0.524797138282,0.172383714787
283,0.0847058712437,0.00790863743382,0.0793750592723,0.00607445872204,0.821935973328
284,0.772558134937,0.00655937472481,0.00487216987824,0.0100345993246,0.205975721136
285,0.10137349438,0.00633374719929,0.198064470032,0.600720430482,0.0935078579067
286,0.289994368322,0.00776452528455,0.0264042266966,0.29410867603,0.381728203667
287,0.0452545682953,0.00846575850187,0.0192311498029,0.00036175639366,0.926686767006
288,0.0737841693878,0.00806733947005,0.10102121754,0.00432571460321,0.812801558999
289,0.621408057802,0.00691588094393,0.0035284688802,0.241044362112,0.127103230262
290,0.38778128018,0.0078453599814,0.0263243461505,0.268614480666,0.309434533022
291,0.784560218921,0.00707060632061,0.0228304810897,0.00313823455986,0.182400459109
292,0.927206645248,0.00724639053158,0.0027968209531,0.0181213432426,0.0446288000248
293,0.530607296956,0.00620870331166,0.0123904539276,0.00183107163044,0.448962474174
294,0.00501827388674,0.00600241293395,0.163328383783,0.208407357615,0.617243571782
295,0.261476107706,0.00637537772174,0.112217600952,0.562376489629,0.0575544239907
296,0.069073365123,0.00870346865946,0.0918364278566,0.0153841338026,0.815002604558
297,0.208428046052,0.0075623477178,0.0419737783939,0.480521262375,0.261514565461
298,0.0102020757185,0.00759194320916,0.0695106400994,0.0407134632636,0.871981877709
299,0.652624911412,0.00715342519262,0.010953037332,0.171957625548,0.157311000515
300,0.362464086569,0.00850542933803,0.0390057644319,0.148136137725,0.441888581936
301,0.416957586037,0.00714445307006,0.0688700802157,0.434610348306,0.0724175323706
302,0.663641508009,0.00661914912215,0.00770289306237,0.0131887953876,0.308847654419
303,0.916704782115,0.00726783261022,0.00398514785569,0.0219284409452,0.0501137964736
304,0.367053849149,0.00793953579884,0.0264922134271,0.293333052302,0.305181349322
305,0.00794394140962,0.00643230551297,0.234152222211,0.0452700389212,0.706201491945
306,0.41729895833,0.00498992911814,0.151699837507,0.419660434521,0.00635084052448
307,0.872846663835,0.00729576863781,0.0044211894529,0.0327300063758,0.082706371698
308,0.450014518804,0.00829774197507,0.0303804652361,0.140644725026,0.370662548959
309,0.823412336365,0.00684812837472,0.00238054200658,0.11303048572,0.0543285075343
310,0.14489401074,0.00945810046486,0.0308857589405,0.026922570479,0.787839559375
311,0.370407601649,0.00860068598315,0.0531588219619,0.153785195344,0.414047695062
312,0.543207638281,0.00598633451761,0.0158341636421,0.00127301356585,0.433698849994
313,0.0888199177082,0.00812221751548,0.117826920423,0.00336879565943,0.781862148693
314,0.221104408904,0.00734470389977,0.0247081550106,0.467072496,0.279770236186
315,0.0655950073593,0.0107760839794,0.0228970231389,0.0787192555053,0.822012630017
316,0.550256989715,0.00588886245744,0.0062244622494,0.410825611749,0.0268040738287
317,0.42675539238,0.00667233107054,0.0216098337135,0.464051281537,0.0809111612985
318,0.524039735652,0.00940779098417,0.0340062286108,0.0763295937682,0.356216650985
319,0.0330596267566,0.00823640630647,0.0810144327117,0.0169846432693,0.860704890956
320,0.521519741104,0.00711940233536,0.0522122324283,0.372993976186,0.0461546479463
321,0.288865900211,0.00829684935821,0.0428496340492,0.193106289282,0.4668813271
322,0.0150756199521,0.00900530707916,0.0647178657652,0.0133506418026,0.897850565401
323,0.00502267222701,0.00715373112827,0.121792580529,0.00969482367038,0.856336192445
324,0.697526608475,0.00671354309502,0.00643388218189,0.0166492776723,0.272676688575
325,0.832453295525,0.00714027268505,0.00430842049004,0.0331539935456,0.122944017755
326,0.837319424967,0.0071884386857,0.00694255844318,0.0202550176819,0.128294560222
327,0.661169302312,0.00717809751166,0.00518426876709,0.0793729423538,0.247095389055
328,0.312497830801,0.00769868389744,0.0425456354399,0.406178046893,0.231079802969
329,0.73464106835,0.00697175626109,0.00648630842711,0.151390194206,0.100510672755
330,0.0156340111503,0.00682764126886,0.0486933154199,0.23607507358,0.692769958581
331,0.180564656084,0.00716774317338,0.0842377015078,0.616944470143,0.111085429092
332,0.00578442076324,0.00753363268887,0.039163400875,0.00229851524474,0.945220030428
333,0.88186769329,0.00725966072879,0.00719710947419,0.0264027794532,0.0772727570538
334,0.57483319529,0.00711574298127,0.0166390686881,0.0115497939865,0.389862199054
335,0.0535638661128,0.00835010144129,0.113758596887,0.00865367131696,0.815673764241
336,0.779273356511,0.00728302085247,0.0110124855218,0.026984127538,0.175447009576
337,0.00302175096318,0.00490569953214,0.402307388268,0.0245128448971,0.56525231634
338,0.27528696995,0.00865004851882,0.0212686835428,0.353189914672,0.341604383316
339,0.0208729124989,0.00895556263232,0.0635204766312,0.104853933572,0.801797114666
340,0.429762697167,0.00761926892612,0.0707813920107,0.383157588146,0.10867905375
341,0.567800971757,0.00842083888547,0.0824156185981,0.0198825165823,0.321480054177
342,0.791108184222,0.00720412894601,0.00944321736713,0.0240736127659,0.168170856699
343,0.00489660781056,0.00576614386274,0.289598468107,0.0723073112201,0.627431468999
344,0.731295074081,0.0066192889908,0.00321677897592,0.182235787728,0.0766330702243
345,0.656395182896,0.00691683749057,0.00420081927632,0.0568480316289,0.275639128708
346,0.446814049937,0.00718754907093,0.0162329909169,0.350276599002,0.179488811074
347,0.186531870536,0.00713259067184,0.0363527542063,0.636197196028,0.133785588558
348,0.0602655922742,0.00854588555243,0.0480716575421,0.0261491888234,0.856967675808
349,0.128391947703,0.00764992927319,0.16375154612,0.510343126583,0.189863450321
350,0.570495413603,0.0103593691152,0.169461089855,0.160987880566,0.0886962468616
351,0.675276800197,0.00678972391145,0.00322242349347,0.207895957279,0.106815095119
